"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","316","13","320","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","339","13","343","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","362","13","366","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","389","13","396","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","418","13","422","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","456","13","460","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","549","13","553","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","508","21","515","21"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","572","13","576","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/AssembliesController.cs","708","13","712","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/JobsController.cs","464","13","468","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/JobsController.cs","514","13","518","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/ManageController.cs","196","13","200","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/ManageController.cs","713","13","717","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/ManageController.cs","762","13","766","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/RequestController.cs","183","13","186","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Controllers/RibozymesController.cs","236","13","241","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/GenbankRequests/GenbankRequests.cs","58","13","61","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/GenbankRequests/GenbankRequests.cs","94","13","97","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/GenbankRequests/GenbankRequests.cs","185","13","188","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Jobs/CreateBlastDatabaseJob.cs","160","21","163","21"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Jobs/CreateBlastDatabaseJob.cs","178","21","181","21"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Jobs/CreateBlastDatabaseJob.cs","340","13","343","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Jobs/CreateBlastDatabaseJob.cs","620","13","624","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Jobs/DatasetDownloadJob.cs","264","21","269","21"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Jobs/DatasetDownloadJob.cs","292","17","297","17"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Jobs/DatasetDownloadJob.cs","412","13","415","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Jobs/DatasetDownloadJob.cs","379","21","382","21"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Jobs/DatasetDownloadJob.cs","397","17","400","17"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Middleware/RequestLoggingMiddleware.cs","111","13","114","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Services/ActivityLogService.cs","103","13","107","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Services/DatasetDownloadService.cs","240","13","245","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Services/DatasetDownloadService.cs","168","37","171","37"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Services/DatasetDownloadService.cs","231","21","234","21"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Services/DatasetDownloadService.cs","319","13","323","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Services/DatasetDownloadService.cs","362","13","366","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Services/DatasetDownloadService.cs","536","13","540","13"
"Generic catch clause","Catching all exceptions with a generic catch clause may be overly broad, which can make errors harder to diagnose.","recommendation","Generic catch clause.","/Ribosoft/Services/MailgunEmailSender.cs","160","13","170","13"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field 'NodesAtDepthSequence' can be 'readonly'.","/Ribosoft/CandidateGeneration/CandidateGeneration.cs","75","34","75","53"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field 'NodesAtDepthCutSite' can be 'readonly'.","/Ribosoft/CandidateGeneration/CandidateGeneration.cs","80","34","80","52"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field 'eUtilsHostString' can be 'readonly'.","/Ribosoft/GenbankRequests/GenbankRequests.cs","30","31","30","46"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field 'genbankHostString' can be 'readonly'.","/Ribosoft/GenbankRequests/GenbankRequests.cs","35","31","35","47"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '_pattern' can be 'readonly'.","/Ribosoft/ValidationAttributes/NucleotidesAttribute.cs","16","24","16","31"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '_errorMessage' can be 'readonly'.","/Ribosoft/ValidationAttributes/OpenReadingFrameStartAttribute.cs","17","24","17","36"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '_maxRepeats' can be 'readonly'.","/Ribosoft/ValidationAttributes/RepeatNotationsAttribute.cs","16","21","16","31"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '_repeatNotations' can be 'readonly'.","/Ribosoft/ValidationAttributes/RepeatNotationsAttribute.cs","21","24","21","39"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '_errorMessage' can be 'readonly'.","/Ribosoft/ValidationAttributes/UniqueAlphaNumericStructureAttribute.cs","24","24","24","36"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '_errorMessage' can be 'readonly'.","/Ribosoft/ValidationAttributes/ValidateRequestAttribute.cs","22","24","22","36"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '_errorMessage' can be 'readonly'.","/Ribosoft/ValidationAttributes/ValidateRibozymeStructureAttribute.cs","24","24","24","36"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Account_ConfirmEmail_cshtml.g.cs","62","87","62","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Account_ForgotPasswordConfirmation_cshtml.g.cs","64","87","64","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Account_ForgotPassword_cshtml.g.cs","75","87","75","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Account_LoginWith2fa_cshtml.g.cs","80","87","80","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Account_LoginWithRecoveryCode_cshtml.g.cs","74","87","74","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Account_Login_cshtml.g.cs","104","87","104","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Account_Register_cshtml.g.cs","79","87","79","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Account_ResetPasswordConfirmation_cshtml.g.cs","62","87","62","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Account_ResetPassword_cshtml.g.cs","75","87","75","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Admin_Index_cshtml.g.cs","63","87","63","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Admin__EditRolesModal_cshtml.g.cs","64","87","64","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Admin__Layout_cshtml.g.cs","64","87","64","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Assemblies_BrowseDatasets_cshtml.g.cs","78","87","78","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Assemblies_Downloads_cshtml.g.cs","71","87","71","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Assemblies_Index_cshtml.g.cs","68","87","68","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Assemblies__DatasetResults_cshtml.g.cs","63","87","63","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Assemblies__DownloadsTable_cshtml.g.cs","69","87","69","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Jobs_Details_cshtml.g.cs","73","87","73","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Jobs_Index_cshtml.g.cs","93","87","93","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Manage_ChangePassword_cshtml.g.cs","84","87","84","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Manage_Index_cshtml.g.cs","82","87","82","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Manage_TwoFactorAuthentication_cshtml.g.cs","68","87","68","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Manage__Layout_cshtml.g.cs","72","87","72","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Request_Index_cshtml.g.cs","105","87","105","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_RibozymeStructures_Create_cshtml.g.cs","68","87","68","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_RibozymeStructures_Edit_cshtml.g.cs","70","87","70","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Ribozymes_Create_cshtml.g.cs","68","87","68","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Ribozymes_Delete_cshtml.g.cs","66","87","66","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Ribozymes_Details_cshtml.g.cs","71","87","71","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Ribozymes_Edit_cshtml.g.cs","73","87","73","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Ribozymes_Index_cshtml.g.cs","68","87","68","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Shared_DisplayTemplates_RibozymeStructure_cshtml.g.cs","64","87","64","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Shared_EditorTemplates_RibozymeStructure_cshtml.g.cs","74","87","74","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Shared__Layout_cshtml.g.cs","81","87","81","103"
"Missed 'readonly' opportunity","A private field where all assignments occur as part of the declaration or in a constructor in the same class can be 'readonly'.","recommendation","Field '__tagHelperRunner' can be 'readonly'.","/Ribosoft/obj/Debug/net8.0/generated/Microsoft.NET.Sdk.Razor.SourceGenerators/Microsoft.NET.Sdk.Razor.SourceGenerators.RazorSourceGenerator/Views_Shared__LoginPartial_cshtml.g.cs","72","87","72","103"
"Useless upcast","Casting an expression is normally not needed when there exists an implicit conversion.","warning","There is no need to upcast from [[""Dictionary<String,String>""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Collections.dll:0:0:0:0""]] to [[""IDictionary<String,String>""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Runtime.dll:0:0:0:0""]] - the conversion can be done implicitly.","/Ribosoft/Extensions/HtmlHelperExtensions.cs","33","25","34","89"
"Useless upcast","Casting an expression is normally not needed when there exists an implicit conversion.","warning","There is no need to upcast from [[""dynamic""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Runtime.dll:0:0:0:0""]] to [[""String""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Runtime.dll:0:0:0:0""]] - the conversion can be done implicitly.","/Ribosoft/Views/Assemblies/BrowseDatasets.cshtml","183","55","183","82"
"Useless upcast","Casting an expression is normally not needed when there exists an implicit conversion.","warning","There is no need to upcast from [[""dynamic""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Runtime.dll:0:0:0:0""]] to [[""String""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Runtime.dll:0:0:0:0""]] - the conversion can be done implicitly.","/Ribosoft/Views/Assemblies/BrowseDatasets.cshtml","374","51","374","78"
"Useless upcast","Casting an expression is normally not needed when there exists an implicit conversion.","warning","There is no need to upcast from [[""dynamic""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Runtime.dll:0:0:0:0""]] to [[""List<DatasetDownload>""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Collections.dll:0:0:0:0""]] - the conversion can be done implicitly.","/Ribosoft/Views/Assemblies/Index.cshtml","73","56","73","117"
"Useless upcast","Casting an expression is normally not needed when there exists an implicit conversion.","warning","There is no need to upcast from [[""dynamic""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Runtime.dll:0:0:0:0""]] to [[""List<DatasetDownload>""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Collections.dll:0:0:0:0""]] - the conversion can be done implicitly.","/Ribosoft/Views/Assemblies/Index.cshtml","56","46","56","107"
"Useless upcast","Casting an expression is normally not needed when there exists an implicit conversion.","warning","There is no need to upcast from [[""Task<Int32>""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Runtime.dll:0:0:0:0""]] to [[""Object""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Runtime.dll:0:0:0:0""]] - the conversion can be done implicitly.","/Ribosoft.Tests/Controllers/AdminControllerTests.cs","68","37","68","66"
"Useless upcast","Casting an expression is normally not needed when there exists an implicit conversion.","warning","There is no need to upcast from [[""Task<Int32>""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Runtime.dll:0:0:0:0""]] to [[""Object""|""file:///usr/lib/dotnet/packs/Microsoft.NETCore.App.Ref/8.0.17/ref/net8.0/System.Runtime.dll:0:0:0:0""]] - the conversion can be done implicitly.","/Ribosoft.Tests/Controllers/AdminControllerTests.cs","73","33","73","75"
"Useless upcast","Casting an expression is normally not needed when there exists an implicit conversion.","warning","There is no need to upcast from [[""null""|""file:///:0:0:0:0""]] to [[""ApplicationUser""|""relative:///Ribosoft/Models/ApplicationUser.cs:12:18:12:32""]] - the conversion can be done implicitly.","/Ribosoft.Tests/Controllers/AdminControllerTests.cs","304","82","304","103"
"Useless upcast","Casting an expression is normally not needed when there exists an implicit conversion.","warning","There is no need to upcast from [[""null""|""file:///:0:0:0:0""]] to [[""ApplicationUser""|""relative:///Ribosoft/Models/ApplicationUser.cs:12:18:12:32""]] - the conversion can be done implicitly.","/Ribosoft.Tests/Controllers/AdminControllerTests.cs","427","82","427","103"
